id_client,nom,prenom,email,date_naissance,sexe,ville,telephone,date_inscription,canal_acquisition
C1582,Marie,Gï¿½ï¿½,gï¿½ï¿½rard.marie@gmail,06/11/2002,f,Fez,+33 3 79 34 89 21,16/07/2024,Email
C1583,Ruiz,Astrid,astrid@,26/08/1996,Female,rabat,+33 (0)2 76 22 13 31,19/04/2024,Referral
C1584,Poirier,William,william.poirier@gmail.com,18/02/1956,homme,CAS,01 48 34 33 58,11/02/2024,Email
C1585,Louis,ýýmile,ýýmile.louis@gmail.com,15/08/2000,F,TNG,+33 4 37 70 96 72,28/02/2023,Direct
C1586,Launay,Antoine,antoine.launay@gmail.com,09/06/1978,Female,Casa,+33 (0)6 38 34 49 71,12/01/2023,Email
C1587,Legros,Ocï¿½ï¿,ocï¿½ï¿½anele,18/11/1989,femme,RABAT,+33 4 80 79 11 99,24/04/2022,Direct
C1588,Guï¿½ï¿,Xavier,xavier.guï¿½ï¿½rin@gmail,24/10/1945,f,Marrakech,516226718,27/09/2022,Referral
C1589,Briand,Astrid,astrid.briand@gmail.com,03/05/1973,0,Casa,+33 1 58 95 55 50,07/12/2022,Referral
C1590,Boucher,Jï¿½ï¿½r,jï¿½ï¿½rï¿½ï¿½me.boucher@g,09/08/1968,homme,TANGER,596984334,05/01/2024,Direct
C1591,Clï¿½ï¿½,Frï¿½ï¿½dï,frï¿½ï¿½dï¿,26/04/1988,m,Fï¿½,+33 3 39 79 09 05,11/01/2023,SEO
C1592,Samson,Christelle,christelle.samson@gmail.com,22/04/2005,F,Marrakech,04 42 23 99 76,13/06/2022,Email
C1593,Charrier,Stï¿½ï¿½ph,stï¿½ï¿½phanie.charrier@gmail,07/05/1962,Male,tanger ,+33 3 80 21 67 86,20/03/2023,Social
C1594,Bruneau,William,william@,17/09/1981,Male,fes,365361234,19/07/2024,Social
C1595,Lefï¿½ï¿,Adrien,adrien.lefï¿½ï¿½vre@gmail,28/05/1980,F,Rabat,01 82 97 68 57,25/01/2025,SEO
C1596,Julien,Bernard,bernard.julien@gmail.com,05/09/1968,H,tanger,+33 3 57 61 07 50,01/11/2023,Social
C1597,Weiss,Suzanne,suzanne.weiss@gmail.com,12/11/1966,femme,Fï¿½,160908791,27/08/2023,SEO
C1598,Hernandez,Isaac,isaac.hernandez@gmail.com,02/10/1971,1,Fez,564145659,29/03/2025,Referral
C1599,Lesage,Jules,jules.lesage@gmail.com,03/05/1951,homme,MARRAKECH,+33 (0)5 55 64 05 49,23/10/2023,SEO
C1600,Monnier,Nicolas,nicolas.monnier@gmail.com,16/12/1951,H,casablanca,563041213,19/04/2024,Referral
C1601,Durand,Catherine,catherine.durand@gmail.com,08/11/1958,Femme,Fez,03 53 28 12 13,19/08/2022,Referral
C1602,Georges,Pierre,pierregeorges,08/11/1968,femme,RBA,492567584,05/05/2022,SEO
C1603,Jacob,Martin,martinjacob,07/04/1955,m,Fez,+33 (0)5 81 95 76 30,11/08/2024,SEO
C1604,Rousseau,Aurore,aurore@,20/10/1985,f,Fï¿½,+33 5 08 88 17 89,02/03/2026,Referral
C1605,Peron,Brigitte,brigitteperon,19/08/1979,homme,TNG,+33 2 50 63 93 00,31/12/2024,Direct
C1606,Moreau,ýýmile,ýýmile.moreau@gmail.com,13/02/1984,F,tanger,+33 5 56 92 23 58,27/08/2022,Referral
C1607,Riou,Christelle,christelle.riou@gmail.com,24/08/1994,1,RABAT,+33 (0)1 78 24 41 82,16/08/2024,Email
C1608,Olivier,Nicole,nicole@,23/10/1979,Homme,RABAT,+33 (0)2 72 62 05 84,16/09/2022,Email
C1609,Jacques,Alain,alainjacques,14/05/1967,femme,tanger ,143686797,09/03/2026,Referral
C1610,Alexandre,Lorraine,lorraine.alexandre@gmail.com,04/03/1960,Male,MRK,04 26 84 25 05,15/09/2024,Referral
C1611,Bonnin,ýýric,ýýric.bonnin@gmail.com,1888-11-11,m,MARRAKECH,02 44 33 79 74,10/03/2026,Social
C1612,Chauvin,Renï¿½,renï¿½ï¿½e.chauvin@gmail,14/12/2007,homme,tanger ,557573948,13/02/2023,Direct
C1613,Bonnin,Franï¿½ï¿,franï¿½ï¿½ois.bonnin@gmail,13/04/1965,1,casablanca,+33 (0)5 19 96 78 62,08/09/2024,Direct
C1614,Dias,Caroline,carolinedias,08/11/1995,f,Tanger,+33 (0)2 23 59 87 79,04/05/2025,SEO
C1615,Lemaire,Maurice,mauricelemaire,15/01/1983,Homme,Rabat,630889021,11/12/2024,Direct
C1616,Devaux,Sylvie,sylviedevaux,08/05/2005,1,Casa,+33 (0)2 56 83 78 22,25/02/2023,Direct
C1617,Auger,Thï¿½ï¿½o,thï¿½ï¿½odore.auger@gmail,30/01/1985,homme,casablanca,05 32 97 32 58,28/09/2025,Social
C1618,Gomez,Anastasie,anastasie.gomez@gmail.com,07/03/2005,1,Marrakech,+33 (0)7 57 98 34 29,18/03/2025,Social
C1619,Le Gall,Gabrielle,gabrielle.le gall@gmail.com,17/02/2005,Homme,RABAT,04 42 95 06 73,03/06/2022,Referral
C1620,Langlois,Denis,denislanglois,25/06/1949,F,casablanca,272356956,23/10/2022,Referral
C1621,Marion,David,david@,26/12/1998,femme,Casablanca,01 41 24 35 61,24/07/2022,SEO
C1622,Chrï¿½ï¿½,Margaret,margaret@,11/12/1956,f,tanger,05 56 89 28 36,19/09/2025,Social
C1623,Langlois,Suzanne,suzanne.langlois@gmail.com,29/05/1967,1,MRK,240224204,02/03/2026,Email
C1624,Valette,Chantal,chantal.valette@gmail.com,20/10/1962,1,FES,+33 5 34 81 81 03,26/07/2024,SEO
C1625,De Sousa,Bernard,bernard@,06/02/2002,femme,marrakech,+33 (0)3 82 00 49 66,19/01/2026,Referral
C1626,Bouchet,Margot,margot.bouchet@gmail.com,1878-12-26,Female,MARRAKECH,581025639,09/11/2025,Email
C1627,Berthelot,Nath,nathberthelot,02/02/1949,f,rabat,489646684,03/10/2022,Referral
C1628,Nicolas,Timothï¿½,timothï¿½ï¿½e.nicolas@gmail,22/08/1998,f,tanger,+33 2 97 54 32 36,13/12/2024,Referral
C1629,Bazin,ýýmile,ýýmile@,02/05/1950,homme,TNG,05 32 84 13 89,24/12/2025,Referral
C1630,Barbier,Anne,anne.barbier@gmail.com,27/05/1952,Homme,MARRAKECH,04 63 63 64 97,20/03/2023,SEO
C1631,Fischer,Roland,roland.fischer@gmail.com,12/11/1971,femme,fes,+33 (0)2 50 74 43 01,20/03/2023,Social
C1632,Labbï¿,Honorï¿,honorï¿½ï¿½.labbï¿½ï¿½@g,17/11/1995,H,Tanger,+33 (0)5 54 11 83 69,29/04/2025,Direct
C1633,Renaud,Tristan,tristan.renaud@gmail.com,13/03/1979,homme,MARRAKECH,+33 2 98 72 48 27,23/05/2023,Social
C1634,Maillet,Thierry,thierrymaillet,21/01/1956,homme,fes,+33 7 86 88 07 87,29/05/2024,Referral
C1635,Arnaud,Pï¿½ï¿½nï¿,pï¿½ï¿½nï¿½ï¿½lope.arnaud@g,05/11/1979,femme,rabat,05 81 68 95 73,07/11/2023,Social
C1636,Maillot,Adrien,adrien.maillot@gmail.com,17/03/1997,1,Tnja,476521220,09/10/2023,Referral
C1637,Turpin,Dominique,dominique@,14/06/2001,m,Tanger,+33 (0)4 34 39 43 30,19/12/2024,Social
C1638,Pinto,Constance,constancepinto,03/11/1997,Homme,CAS,422342252,20/09/2024,Social
C1639,Chauveau,Nathalie,nathalie.chauveau@gmail.com,11/09/1957,femme,Casa,+33 (0)3 71 91 89 40,12/12/2024,SEO
C1640,Bouvet,Juliette,juliette.bouvet@gmail.com,28/01/1977,Female,rabat,+33 (0)4 42 04 13 41,16/08/2025,Email
C1641,Picard,Martin,martin.picard@gmail.com,04/03/1994,F,FES,+33 3 25 47 11 60,12/05/2023,Social
C1642,Pichon,Eugï¿½ï,eugï¿½ï¿,16/06/1991,m,RBA,+33 3 85 10 08 31,26/03/2026,Direct
C1643,Morvan,Stï¿½ï¿½p,stï¿½ï¿½ph,12/02/2006,1,FES,+33 4 74 63 75 29,09/01/2026,Referral
C1644,Leclercq,Franï¿½ï¿½,franï¿½ï¿½oise.leclercq@gmail,13/04/1988,Homme,rabat,+33 (0)3 81 64 60 84,31/01/2023,Social
C1645,Ferreira,Claude,claude.ferreira@gmail.com,1885-09-10,f,CASA,+33 (0)4 43 99 66 54,06/07/2024,SEO
C1646,Allain,Alexandria,alexandria.allain@gmail.com,03/07/1983,f,RABAT,+33 (0)1 44 41 72 36,02/08/2025,Referral
C1647,Lambert,ýýric,ýýriclambert,20/10/1952,femme,Fï¿½,415134393,23/07/2024,Social
C1648,Antoine,ýýlodie,ýýlodie.antoine@gmail.com,27/06/1957,F,fes,535253568,11/11/2024,Email
C1649,Bouchet,Aimï¿,aimï¿½ï¿½.bouchet@gmail,03/07/1965,H,MRK,04 92 36 62 74,25/04/2023,Email
C1650,Poulain,Anouk,anouk.poulain@gmail.com,10/01/1973,Homme,marrakech,+33 (0)5 90 04 77 24,18/03/2026,Referral
C1651,Hebert,ýýmilie,ýýmiliehebert,02/03/2000,H,Fï¿½,156874663,11/04/2023,Email
C1652,Laroche,Roger,roger@,14/04/1958,0,Fez,02 18 73 47 87,25/05/2024,Direct
C1653,Nguyen,Lucas,lucas.nguyen@gmail.com,03/10/1964,Female,Casablanca,05 67 83 96 63,31/08/2024,SEO
C1654,Marques,Louis,louis.marques@gmail.com,25/04/2004,F,MRK,+33 6 36 66 01 76,10/07/2025,Referral
C1655,Barbier,Cï¿½ï¿½,cï¿½ï¿½line.barbier@gmail,02/02/1966,Female,RBA,170472882,14/01/2025,Referral
C1656,Hervï¿,Marie,marie.hervï¿½ï¿½@gmail,05/08/1996,Femme,TNG,629681862,20/01/2023,Direct
C1657,Ruiz,Antoinette,antoinetteruiz,02/01/2000,homme,TANGER,+33 (0)2 33 49 61 21,16/02/2026,Email
C1658,Mallet,Michelle,michellemallet,15/12/1979,f,marrakech,+33 (0)3 39 59 90 96,30/11/2024,SEO
C1659,Faure,Astrid,astrid.faure@gmail.com,10/11/1957,homme,MRK,02 34 65 75 73,06/10/2025,Email
C1660,Navarro,Andrï¿,andrï¿½ï¿½.navarro@gmail,25/05/1959,Male,fes,261409606,05/07/2024,Referral
C1661,Lefort,Aimï¿,aimï¿½ï¿½.lefort@gmail,07/02/1979,1,Casablanca,04 34 75 82 27,25/05/2024,Direct
C1662,Barthelemy,Xavier,xavier@,21/09/1952,m,Rabat,07 53 83 69 87,05/04/2026,Email
C1663,Coulon,Louis,louis.coulon@gmail.com,10/04/1997,F,tanger ,+33 (0)3 10 20 03 31,05/04/2026,Referral
C1664,Allain,Marthe,marthe.allain@gmail.com,13/12/1947,H,Rabat,+33 5 24 95 04 24,24/07/2022,Referral
C1665,Gilles,Monique,monique.gilles@gmail.com,12/03/1960,F,casablanca,04 30 97 67 29,18/10/2025,Direct
C1666,Da Costa,Christiane,christiane.da costa@gmail.com,06/05/1998,m,FES,01 75 47 96 29,18/09/2025,Email
C1667,Delmas,Clï¿½ï¿½m,clï¿½ï¿½mence.delmas@gmail,19/12/2004,Femme,FES,+33 2 32 66 71 82,22/06/2022,Social
C1668,Martin,Olivie,olivie.martin@gmail.com,1891-07-24,H,TNG,03 56 40 37 78,28/03/2024,Referral
C1669,Dufour,Luc,luc.dufour@gmail.com,09/01/1996,homme,RBA,140409335,09/03/2026,SEO
C1670,Sauvage,Robert,robert.sauvage@gmail.com,19/07/1996,1,Fï¿½,470984274,23/10/2025,Referral
C1671,Chevalier,Vï¿½ï¿½ron,vï¿½ï¿½roni,09/09/1967,H,Fï¿½,03 62 63 10 44,20/05/2024,Referral
C1672,Merle,Richard,richard@,02/09/1997,0,FES,01 81 24 05 68,21/01/2026,Email
C1673,Fernandez,Lï¿½ï,lï¿½ï¿½on.fernandez@gmail,14/05/1956,0,rabat,+33 2 45 29 63 88,18/07/2023,SEO
C1674,Fleury,Pierre,pierre.fleury@gmail.com,10/11/1955,f,Fez,+33 (0)4 69 03 72 75,26/05/2025,Referral
C1675,Antoine,Auguste,auguste.antoine@gmail.com,13/01/1968,homme,RABAT,01 75 16 85 48,26/06/2022,Social
C1676,Duhamel,Juliette,juliette@,28/03/1971,homme,Casa,492942416,21/04/2023,Social
C1677,Chauvin,Alfred,alfred@,19/02/1990,Femme,RBA,+33 1 76 76 03 12,12/09/2022,Direct
C1678,Bailly,Christine,christinebailly,21/08/1980,Female,marrakech,06 67 81 32 77,11/03/2023,Social
C1679,Dos Santos,Sabine,sabine.dos santos@gmail.com,12/02/1981,m,Fï¿½,479827578,07/04/2024,Referral
C1680,Perrot,Louis,louisperrot,1894-04-11,homme,tanger,634547626,21/09/2023,Social
C1681,Turpin,Cï¿½ï¿½,cï¿½ï¿½cile.turpin@gmail,19/12/1973,femme,Casa,+33 3 86 94 87 69,09/10/2025,Direct
C1682,Gilbert,Grï¿½ï¿½g,grï¿½ï¿½go,13/05/1977,Homme,CAS,06 33 87 89 61,30/04/2025,Email
C1683,Guibert,Augustin,augustin@,01/07/1948,m,Marrakech,+33 (0)6 32 13 27 15,03/10/2023,Email
C1684,Le Goff,Gabriel,gabrielle goff,15/05/1960,Femme,Fez,+33 2 19 30 28 17,31/05/2022,Social
C1685,Schneider,Laurent,laurent.schneider@gmail.com,28/02/1952,m,Marrakech,+33 (0)5 58 59 25 61,29/11/2025,Email
C1686,Leblanc,Denise,deniseleblanc,20/12/1949,0,FES,02 98 56 34 46,10/01/2025,Referral
C1687,Traore,ýýmile,ýýmile.traore@gmail.com,05/11/1970,femme,tanger,326978915,05/02/2024,Referral
C1688,Didier,Sophie,sophie@,28/08/1966,Femme,MARRAKECH,04 76 53 63 97,10/06/2022,Social
C1689,Grï¿½ï¿½g,Philippine,philippine.grï¿½ï¿½goire@gmail,25/02/1979,homme,tanger ,250780868,05/12/2023,Referral
C1690,Weber,ýýdith,ýýdith@,10/05/1947,Femme,Rabat,+33 5 59 89 03 75,29/03/2025,Email
C1691,Chartier,ýýlýýonore,ýýlýýonore.chartier@gmail.com,06/05/1966,1,Fez,02 23 18 61 20,21/03/2026,Email
C1692,Costa,Marianne,marianne@,17/03/1991,0,tanger,+33 8 08 95 50 70,01/03/2025,Referral
C1693,Vincent,Dorothï¿½,dorothï¿½ï,07/07/1982,H,Casablanca,386533156,03/09/2024,Social
C1694,Martel,Josette,josette.martel@gmail.com,19/03/2007,0,Fï¿½,+33 5 45 99 55 09,04/09/2023,Referral
C1695,Guillet,Philippe,philippeguillet,15/03/1978,Femme,fes,+33 4 30 75 73 63,04/12/2025,SEO
C1696,Vallï¿½,Stï¿½ï¿½p,stï¿½ï¿½phaneval,04/05/1960,f,Fez,+33 (0)5 86 97 84 20,30/01/2024,Email
C1697,Carlier,Patricia,patricia.carlier@gmail.com,06/02/1969,Male,Rabat,+33 1 80 03 88 74,25/10/2025,Social
C1698,Leblanc,ýýmile,ýýmile@,18/08/1982,Female,RBA,05 40 44 27 74,10/05/2025,SEO
C1699,Gimenez,Paulette,paulette.gimenez@gmail.com,13/10/1995,Male,TANGER,+33 (0)3 87 80 46 27,27/11/2025,Email
C1700,Pereira,Marie,marie.pereira@gmail.com,22/05/1966,1,Marrakech,179732682,05/04/2026,Direct
C1701,Lefort,Auguste,auguste.lefort@gmail.com,20/03/1971,0,CAS,369846398,28/02/2026,Social
C1702,Lenoir,Richard,richardlenoir,15/12/1980,Male,rabat,01 77 39 59 57,03/04/2026,Referral
C1703,Prï¿½ï¿½,Christelle,christelle.prï¿½ï¿½vost@gmail,26/07/1991,homme,TANGER,355487401,24/11/2025,Social
C1704,Delorme,Benjamin,benjamin.delorme@gmail.com,29/11/1990,F,TANGER,+33 (0)3 64 51 02 85,10/05/2022,Referral
C1705,Breton,Paul,paul.breton@gmail.com,18/09/1951,Homme,RABAT,325675919,18/11/2022,Email
C1706,Leroux,Margaux,margauxleroux,22/01/1951,F,Fez,01 41 74 73 08,25/02/2025,SEO
C1707,Torres,Hortense,hortense.torres@gmail.com,11/07/1976,femme,TNG,01 46 40 09 68,29/01/2026,Direct
C1708,Moulin,Thibaut,thibaut.moulin@gmail.com,02/06/1975,Female,CASA,463325689,03/05/2023,Direct
C1709,Robert,Victoire,victoire.robert@gmail.com,31/08/1996,Female,Fez,+33 5 82 57 11 18,23/09/2024,Email
C1710,Roux,Marianne,marianne.roux@gmail.com,24/11/1983,f,marrakech,+33 (0)3 53 48 79 44,20/01/2026,Email
C1711,Lacroix,Virginie,virginie.lacroix@gmail.com,07/06/1950,femme,RABAT,250375182,12/10/2024,Email
C1712,Foucher,Thibaut,thibaut.foucher@gmail.com,15/10/1973,Homme,RABAT,+33 4 75 62 91 35,19/01/2023,SEO
C1713,Gauthier,Georges,georges.gauthier@gmail.com,08/07/1951,H,Fez,228126037,24/11/2022,Referral
C1714,Gilles,Patrick,patrick.gilles@gmail.com,24/03/1993,0,Tnja,388375668,29/06/2025,SEO
C1715,Masson,Thierry,thierry.masson@gmail.com,12/02/2000,Femme,Fï¿½,+33 (0)5 40 69 89 04,23/12/2025,Referral
C1716,Colas,Franck,franck.colas@gmail.com,26/05/1949,Homme,Tnja,554558276,24/10/2022,Social
C1717,Lï¿½ï¿,Lucas,lucas@,01/06/1986,0,fes,+33 (0)5 18 56 38 74,09/12/2023,Email
C1718,Brunel,Chantal,chantalbrunel,18/12/1948,m,Casa,+33 3 62 68 71 25,26/03/2023,SEO
C1719,Poirier,ýýlodie,ýýlodie@,14/09/1969,femme,Tnja,02 35 66 38 08,10/05/2023,Email
C1720,Guichard,Guy,guy.guichard@gmail.com,19/11/1946,m,tanger,04 71 32 53 32,12/09/2024,SEO
C1721,Marques,Marie,mariemarques,16/08/1993,f,fes,+33 (0)5 08 96 69 05,22/01/2023,Referral
C1722,Philippe,Gilles,gillesphilippe,30/03/1961,m,Tanger,02 30 78 66 44,20/04/2022,Direct
C1723,Lecoq,Arnaude,arnaude.lecoq@gmail.com,03/05/2000,femme,MRK,+33 (0)3 67 63 22 00,08/03/2026,SEO
C1724,Lamy,Noï¿½ï,noï¿½ï¿½mi.lamy@gmail,09/01/1975,m,RABAT,+33 4 23 91 86 76,01/05/2024,Referral
C1725,Verdier,Claude,claudeverdier,31/08/2003,f,FES,+33 (0)5 61 83 82 87,08/02/2026,Direct
C1726,Lebrun,Chantal,chantal@,22/08/1959,Female,RABAT,+33 4 20 73 51 59,14/10/2023,Social
C1727,Lemonnier,Denise,deniselemonnier,12/01/1968,Femme,TANGER,+33 (0)1 77 08 47 81,11/12/2022,SEO
C1728,Deschamps,Josette,josettedeschamps,14/12/1996,homme,Casa,+33 (0)2 72 24 79 02,20/08/2022,Direct
C1729,Delmas,ýýlodie,ýýlodie.delmas@gmail.com,25/07/1957,Femme,Fï¿½,+33 (0)5 81 11 44 68,18/03/2023,SEO
C1730,Roussel,Maryse,maryse.roussel@gmail.com,27/11/1959,homme,marrakech,01 60 36 25 53,07/07/2023,SEO
C1731,Chauveau,Richard,richard.chauveau@gmail.com,08/09/1979,m,Fez,01 88 40 74 00,04/12/2025,Email
C1732,Colas,Marcelle,marcellecolas,29/04/1975,m,RBA,05 45 40 25 99,28/11/2025,Referral
C1733,Merle,Adï¿½ï,adï¿½ï¿,16/01/1960,Female,Fï¿½,03 69 64 24 18,04/06/2025,Referral
C1734,Traore,Paul,paultraore,26/12/1966,Female,MARRAKECH,555427631,20/10/2022,Direct
C1735,Arnaud,Louise,louisearnaud,13/08/1967,homme,Marrakech,+33 3 82 88 39 52,26/07/2024,Direct
C1736,Charpentier,Georges,georges.charpentier@gmail.com,29/04/1982,1,tanger,03 45 58 49 56,24/02/2025,SEO
C1737,Alexandre,Alex,alex.alexandre@gmail.com,05/07/2005,Male,Fez,04 13 64 62 71,19/05/2024,Direct
C1738,Blot,Franck,franck.blot@gmail.com,12/04/1958,f,MARRAKECH,+33 2 21 03 23 09,26/04/2023,Direct
C1739,Bï¿½ï¿,Maurice,maurice.bï¿½ï¿½gue@gmail,31/12/1990,F,RBA,07 57 81 26 40,22/06/2024,Social
C1740,Faure,Lucie,lucie.faure@gmail.com,23/06/1996,F,marrakech,07 37 38 24 60,17/10/2024,Direct
C1741,Gilbert,Andrï¿,andrï¿½ï¿½gil,24/10/1988,1,CAS,01 47 59 13 70,13/05/2022,Direct
C1742,Muller,Anastasie,anastasie.muller@gmail.com,09/04/1951,1,RABAT,04 30 30 88 20,22/03/2025,SEO
C1743,Vasseur,Bernadette,bernadette.vasseur@gmail.com,15/07/2007,H,casablanca,532226961,06/12/2022,SEO
C1744,Colas,Henri,henri.colas@gmail.com,01/06/1948,m,MARRAKECH,+33 (0)4 50 08 84 44,06/04/2024,Referral
C1745,Gilbert,Timothï¿½,timothï¿½ï¿½e.gilbert@gmail,14/05/1967,Homme,Rabat,+33 (0)4 23 61 96 48,19/02/2024,Direct
C1746,Carpentier,Michï¿½ï,michï¿½ï¿,20/07/1955,Femme,RBA,03 73 66 99 77,03/12/2022,Social
C1747,Dupuis,Roger,roger.dupuis@gmail.com,25/06/1996,Male,marrakech,438636659,11/08/2022,Social
C1748,Tanguy,Alexandrie,alexandrie.tanguy@gmail.com,21/12/1975,H,Marrakech,05 36 11 35 62,29/02/2024,Direct
C1749,Berthelot,Marcel,marcel.berthelot@gmail.com,04/12/1953,0,MRK,+33 4 72 15 12 26,25/09/2023,Social
C1750,Pelletier,Matthieu,matthieu.pelletier@gmail.com,15/10/1965,1,Tnja,+33 2 30 55 23 57,02/11/2022,SEO
C1751,Noï¿½,Suzanne,suzanne.noï¿½ï¿½l@gmail,25/03/1956,H,Tanger,546136491,28/12/2023,Direct
C1752,Laporte,Alice,alicelaporte,18/09/2002,1,RBA,+33 2 56 12 70 17,03/12/2022,Direct
C1753,Duprï¿,Martine,martineduprï¿,28/10/1983,F,FES,+33 5 56 21 36 61,20/11/2025,SEO
C1754,Hamon,ýýlise,ýýlise@,05/09/1957,Female,casablanca,+33 (0)6 37 04 85 74,14/03/2025,Direct
C1755,Blanchet,Thibault,thibault@,01/04/1978,Female,Fez,06 36 98 12 75,23/12/2024,Direct
C1756,Blanchet,Constance,constance.blanchet@gmail.com,26/04/1954,femme,Casablanca,+33 3 71 64 93 90,18/12/2022,Email
C1757,Fischer,Ocï¿½ï¿,ocï¿½ï¿½anefis,26/04/1969,homme,Casa,471382646,17/12/2025,SEO
C1758,Goncalves,Franï¿½ï¿½,franï¿½ï¿½oise.goncalves@gmail,16/10/2001,m,FES,05 87 50 73 18,15/03/2024,Email
C1759,Laine,Luc,luc.laine@gmail.com,20/01/1955,H,RBA,+33 (0)2 44 19 91 84,09/02/2025,Email
C1760,Chevallier,Christiane,christianechevallier,11/09/2005,Femme,Fï¿½,+33 (0)6 21 33 08 19,01/02/2025,Referral
C1761,Pineau,Grï¿½ï¿½g,grï¿½ï¿½goire.pineau@gmail,26/12/1948,0,Fez,+33 6 06 40 09 06,16/08/2022,Referral
C1762,Laporte,Christine,christine.laporte@gmail.com,11/09/2002,H,TNG,+33 5 45 57 33 85,01/07/2024,Social
C1763,Jacques,Arthur,arthur.jacques@gmail.com,25/07/1972,f,Casablanca,03 10 68 24 12,13/06/2022,SEO
C1764,Mathieu,Marine,marine.mathieu@gmail.com,06/12/1961,0,Tnja,+33 5 53 94 30 48,17/10/2023,SEO
C1765,Godard,Timothï¿½,timothï¿½ï¿½e.godard@gmail,1875-11-13,F,rabat,05 58 77 11 92,11/06/2024,Direct
C1766,Ramos,Lucie,lucieramos,10/10/1969,H,Tanger,+33 (0)5 65 18 30 60,09/12/2024,Email
C1767,Letellier,Marthe,marthe.letellier@gmail.com,22/04/1949,Homme,CASA,+33 2 31 19 05 87,04/01/2026,Referral
C1768,Bertrand,ýýdith,ýýdithbertrand,24/03/1949,Femme,Casablanca,+33 5 17 80 51 11,30/08/2025,SEO
C1769,Rossi,David,david.rossi@gmail.com,09/10/1973,f,Fï¿½,+33 (0)5 65 92 34 12,24/10/2025,SEO
C1770,Caron,ýýlýýonore,ýýlýýonore.caron@gmail.com,18/06/1984,F,tanger,02 19 54 86 02,13/07/2022,SEO
C1771,Bernard,Chantal,chantal.bernard@gmail.com,28/09/1992,femme,tanger,+33 5 81 93 81 22,08/07/2024,Social
C1772,Bouvet,ýýmile,ýýmile.bouvet@gmail.com,02/05/1978,f,casablanca,05 16 16 00 17,16/01/2025,Email
C1773,Bruneau,Bernadette,bernadette.bruneau@gmail.com,09/11/1993,femme,rabat,+33 3 22 95 44 29,14/11/2022,Social
C1774,Petitjean,Roland,roland.petitjean@gmail.com,27/09/1964,Femme,casablanca,+33 (0)3 59 79 60 49,04/01/2023,Email
C1775,Lï¿½ï¿½vï,Georges,georges.lï¿½ï¿½vï¿½ï¿½que@g,06/09/1993,Femme,FES,+33 5 16 25 57 26,15/06/2025,Referral
C1776,Le Goff,Thï¿½ï¿½op,thï¿½ï¿½ophilele ,03/09/1957,0,Casablanca,+33 (0)1 46 66 90 59,23/07/2025,Social
C1777,Leconte,Constance,constanceleconte,09/06/1965,Homme,RBA,+33 (0)1 72 94 90 35,03/07/2022,Referral
C1778,Morvan,Raymond,raymond@,10/11/1950,Homme,Rabat,06 32 45 63 78,01/06/2025,Email
C1779,Joseph,Timothï¿½,timothï¿½ï¿½e.joseph@gmail,08/03/1987,homme,Tnja,+33 (0)3 54 53 56 64,12/03/2024,Referral
C1780,Thierry,ýýric,ýýric.thierry@gmail.com,31/12/1959,Homme,RABAT,+33 (0)4 99 82 05 31,31/08/2023,Email
C1781,Perret,Adï¿½ï¿½la,adï¿½ï¿½laï¿½ï¿½de.perret@g,08/06/1981,Femme,CASA,04 37 61 91 56,24/01/2025,SEO
C1782,Perrot,ýýlýýonore,ýýlýýonore.perrot@gmail.com,29/06/1953,homme,RBA,+33 (0)4 90 47 73 72,18/08/2023,SEO
C1783,Blanchet,Agathe,agatheblanchet,22/11/1996,Female,MARRAKECH,442241697,14/04/2023,Social
C1784,Riviï¿½ï,Aimï¿½,aimï¿½ï¿½e.riviï¿½ï¿½re@g,31/12/1981,Female,RBA,03 53 39 09 28,24/04/2023,SEO
C1785,Dumont,Geneviï¿½ï,geneviï¿½ï¿½ve.dumont@gmail,07/04/1982,femme,Marrakech,03 75 12 73 23,13/04/2024,Referral
C1786,Delaunay,Timothï¿½,timothï¿½ï¿½edela,14/05/1977,H,Marrakech,+33 (0)2 23 63 34 16,30/06/2025,Email
C1787,Masson,Vincent,vincent@,01/12/1948,1,marrakech,05 86 10 78 41,16/04/2025,SEO
C1788,Bouchet,Jeannine,jeannine.bouchet@gmail.com,20/09/1956,femme,rabat,472081218,11/01/2026,Direct
C1789,David,Constance,constance.david@gmail.com,06/08/1954,Homme,casablanca,438319713,05/03/2026,Social
C1790,Turpin,Clï¿½ï¿½m,clï¿½ï¿½mence.turpin@gmail,15/10/1957,Male,CASA,358075896,10/12/2024,Referral
C1791,Bodin,Marc,marc.bodin@gmail.com,28/03/1957,Homme,TANGER,+33 2 78 11 06 80,06/03/2026,Referral
C1792,Blin,Cï¿½ï¿½,cï¿½ï¿½lina,10/02/1989,femme,CASA,+33 (0)3 64 31 00 25,26/04/2022,SEO
C1793,Michel,Matthieu,matthieumichel,05/08/1945,homme,CAS,05 79 10 34 43,04/09/2022,Email
C1794,Chauvet,Madeleine,madeleinechauvet,21/12/1981,Homme,MARRAKECH,+33 6 32 56 60 40,20/02/2023,Referral
C1795,Couturier,Manon,manon.couturier@gmail.com,22/05/1970,1,Casa,04 34 98 85 01,22/04/2025,Email
C1796,Robert,Mathilde,mathilde@,17/02/2005,f,Tnja,+33 2 29 70 53 44,28/05/2022,Social
C1797,Ledoux,Guy,guyledoux,22/01/1975,Homme,Casablanca,+33 (0)5 67 91 38 67,19/11/2024,Email
